Sentiment,Date,Username,Tweet
0,Tue Apr 07 00:07:39 PDT 2009,  LiaisonOnEtsy,Sooooooo busy right now. Have a lot of custom orders to catch up on! Haven't blogged since the 31st.  There aren't enough hrs in a 
0,Tue Apr 07 00:07:46 PDT 2009,  TessMorris,right got a stinking headache but I need to run I'm not a happy bunny                                                           
0,Tue Apr 07 00:07:47 PDT 2009,  paul_steele,sorry I should say that this vid hits you hard please beware the last 2 minutes especially  http://www.youtube.com/watch?v=EUJSME0T
0,Tue Apr 07 00:07:49 PDT 2009,  isdown,Wondering why gamebattles is down  http://bit.ly/qZuUY                                                                              
0,Tue Apr 07 00:07:50 PDT 2009,  JanvdHeide,Too much traffic on the A2  Can't wait till all 10 lanes are ready ... 2010?                                                    
0,Tue Apr 07 00:07:54 PDT 2009,  lleeann,slept for 11 hours.. had been awake since 5.30am yesterday..  and still i was late for the exam  gotta wake up at 5 tomoro onwards 
0,Tue Apr 07 00:07:54 PDT 2009,  LiSaEaSLeY,Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez...                  
0,Tue Apr 07 00:08:00 PDT 2009,  KaiulaniHill,Ok wonder why twitpix isn't an option for this new phone I got?! I can't win! I'll leave the photos to my cuz I guess...      
0,Tue Apr 07 00:08:02 PDT 2009,  koolpersonrockz,they usually make me Zzzz... but not today                                                                                 
0,Tue Apr 07 00:08:07 PDT 2009,  jacysmith,My Macbook just froze. Luckily I was able to take a screen shot of my paper and retyped the end of it. I submitted my paper 1 min. late
0,Tue Apr 07 00:08:07 PDT 2009,  citizensheep,@rougeforever I've just been faffing  Actually reading which is work but doesn't feel productive.                             
0,Tue Apr 07 00:08:12 PDT 2009,  LittleWideWorld,@thecampingforum if the forcasters are to be believed we'll be lucky of it lasts till this afternoon                       
0,Tue Apr 07 00:08:13 PDT 2009,  silver378,@babybazooka i do too...but it's hard                                                                                            
0,Tue Apr 07 00:08:26 PDT 2009,  thundermuse,@CherylTheLibr_n Thanks for the Rebuilders/Rebuilding tip.  She's trying to help her mom thru a divorce and herself thru a breakup. 
0,Tue Apr 07 00:08:36 PDT 2009,  JoeJFletcher,Left head phone has died this morning. 1 head phone to keep me company on my journey                                          
0,Tue Apr 07 00:08:46 PDT 2009,  SamuelWiseman,@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.                                     
0,Tue Apr 07 00:08:52 PDT 2009,  NayeBroadie,i cant sleep ugghhh                                                                                                            
0,Tue Apr 07 00:08:54 PDT 2009,  freddiefoofoo,just got to work and am so ravenous have eaten my gipton steak &amp branston sarnies. Now I'll have to buy something for lunch!!  
0,Tue Apr 07 00:09:03 PDT 2009,  georgiesaid,New iphone yay! Not restoring backup no!  Stupid apple.                                                                        
0,Tue Apr 07 00:10:51 PDT 2009,  micahmarquis,A few catering gigs very cool getting ready for the normal week.  Working on Easter.                                          
0,Tue Apr 07 00:10:52 PDT 2009,  xtinasteimel23,i cant sleep                                                                                                                
0,Tue Apr 07 00:11:03 PDT 2009,  hshakir,@hamporter I always walk by the annex hoping to see you but instead I get the Nguyen family                                        
0,Tue Apr 07 00:11:06 PDT 2009,  Eldonb,Know exactly how you feel man  re: http://ff.im/1XTN7                                                                               
0,Tue Apr 07 00:11:11 PDT 2009,  LittleMonkey16,im yellinq at ma mummyy  !! lol .. she is ANGRY AT MEE  !!                                                                  
0,Tue Apr 07 00:11:19 PDT 2009,  scarletcurls,I really don't want to go back to Chicago. I liked not hearing about bad politicians or Oprah I hate Oprah.  Only 4 days left in th
0,Tue Apr 07 00:11:21 PDT 2009,  mikeyrocks12,@CandiceNicolePR I haven't heard from you in while                                                                            
0,Tue Apr 07 00:11:34 PDT 2009,  vescerebracis,Still doing homework.                                                                                                        
0,Tue Apr 07 00:11:40 PDT 2009,  steph_russell,@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go 
0,Tue Apr 07 00:11:43 PDT 2009,  iwantyourjeep,Tony has changed so much. Why did he have to change?                                                                         
0,Tue Apr 07 00:11:49 PDT 2009,  kimkoster,Feeling a bit better today at least I can walk. I have NO idea what happened yesterday. On my way to school now... Ugh...        
0,Tue Apr 07 00:11:50 PDT 2009,  bobbyt78,Just about to leave for another exciting day at work                                                                              
0,Tue Apr 07 00:11:51 PDT 2009,  evin_,@christieeee Aww I'm so sorry dearyy                                                                                                 
0,Tue Apr 07 00:11:53 PDT 2009,  Skyseb,Fuck la circulation ce mat1                                                                                                         
0,Tue Apr 07 00:11:55 PDT 2009,  ireneprios,Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock TX http://loopt.us/GEtn1w                                 
0,Tue Apr 07 00:11:56 PDT 2009,  caaaami,I'm at disneyland again Ahaha! And i'm sad the pineapple stand is closed... I have 3 dollars                                       
0,Tue Apr 07 00:11:56 PDT 2009,  Layalle,Ok... so 2 hours into the self imposed shopping ban and i am already aching for a shoe fix...this is going to be harder than i thought 
0,Tue Apr 07 00:12:00 PDT 2009,  Monkeyboy8,My whip cream is melting                                                                                                        
0,Tue Apr 07 00:12:10 PDT 2009,  coleyoles,I was woken up by my mom. now i cant get to sleep.                                                                               
0,Tue Apr 07 00:12:13 PDT 2009,  apester07,Lonely bed no husband.                                                                                                           
0,Tue Apr 07 00:12:15 PDT 2009,  golden_one,Why is it that I have 46 followers none of whom acknowledge me?                                                                 
0,Tue Apr 07 00:12:16 PDT 2009,  katemp,Stupid m&ampms make my stomach hurt                                                                                                 
0,Tue Apr 07 00:12:21 PDT 2009,  itsjaneybaby,Best monday ever. Missed gossip girl.  Oh well. Spent time with BFF today! Wonderful Night! xoxo                              
0,Tue Apr 07 00:12:27 PDT 2009,  Goldae,@pilvlp My luck I'd probably get stopped by a cop or something stupid!                                                              
0,Tue Apr 07 00:12:27 PDT 2009,  Britbail,Sitting at home and im very bored   keep hearing really weird noises downstairs. Kinda creepy                                     
0,Tue Apr 07 00:12:34 PDT 2009,  Laulani9,Let us know how he's doing ok?                                                                                                    
0,Tue Apr 07 00:12:37 PDT 2009,  rawritsryan,@Kailuh Dis guy was talking about his brother's cock and thats all I feel like talking about   EWWW  You can figure out the rest.
0,Tue Apr 07 00:12:37 PDT 2009,  meegsc,my birthday today. feel so old                                                                                                      
0,Tue Apr 07 00:12:36 PDT 2009,  tim_weber,@Amelia_Torode Have fun shopping ... but bear in mind the horrible forex truth  http://bit.ly/kHBN                               
0,Tue Apr 07 00:12:36 PDT 2009,  veronica78,ok my TWEET PEEP i must head to bed now...Got to take a test in Law tomorrow  ...is it summer yet?  anyway much love and HUGGERS
0,Tue Apr 07 00:12:37 PDT 2009,  littlemissfunn,working on my lab report that's due 2359hr tonight.                                                                         
0,Tue Apr 07 00:12:46 PDT 2009,  MizTiffanyJoy,I am awake now because of twitters! I was just dozing off. . .                                                               
0,Tue Apr 07 00:12:47 PDT 2009,  conroydelouche,@jillglavan soooo disappointed your T.I. party is when I leave for Vegas. I was so jacked up when you first talked about it now n
0,Tue Apr 07 00:12:48 PDT 2009,  chibijax,@runawaystarling unfort msn is a douche and a half to me                                                                          
0,Tue Apr 07 00:12:48 PDT 2009,  iambuttbot,i have to butting poop again                                                                                                    
0,Tue Apr 07 00:12:49 PDT 2009,  urkinduhsexy,@oinker_aida i agree!                                                                                                         
0,Tue Apr 07 00:12:53 PDT 2009,  grahampost,all these crazy pollen trees in Washington state are making my sinuses go crazy                                                 
0,Tue Apr 07 00:12:59 PDT 2009,  k8kate,Stupid 3 year project! feels like you've conquered something then you realised it's only 1 year down                                
0,Tue Apr 07 00:13:00 PDT 2009,  GreenCupcake,@jdpeterson  hope you feel better. why cali?                                                                                  
0,Tue Apr 07 00:13:02 PDT 2009,  phatelara,I need to go out but I am so lazy.                                                                                               
0,Tue Apr 07 00:13:02 PDT 2009,  catherinestack,@laurenlenewx awww i'm sorry                                                                                                
0,Tue Apr 07 00:13:05 PDT 2009,  snickel727,Woo for three pages down and seven to go...why in heck do I procrastinate!  Goal #1 for Grad School DO NOT WAIT!!!!!            
0,Tue Apr 07 00:13:06 PDT 2009,  angelroxy,morning all. So tired today should've stayed in bed                                                                              
0,Tue Apr 07 00:13:07 PDT 2009,  MrAntony,off to town. forgot to charge my phone so don't think it will last all day                                                        
0,Tue Apr 07 00:13:07 PDT 2009,  kantstopkaren,why must I be awake at this untimely hour                                                                                    
0,Tue Apr 07 00:13:08 PDT 2009,  Dannny91,i dont want to go to school tomorrow for an exam after having one and a half weeks off                                            
0,Tue Apr 07 00:13:12 PDT 2009,  causticchick,@Kal_Penn The thing that sucks the most is that you were the one I was most excited for even before I knew who the final team would
0,Tue Apr 07 00:13:12 PDT 2009,  Katernater,I can't sleep.  It's too windy and scary out.                                                                                   
0,Tue Apr 07 00:13:13 PDT 2009,  svgrob,@darylsws kids are on holidays                                                                                                      
0,Tue Apr 07 00:13:15 PDT 2009,  T_Vee,summer camp or summer school?? Both are boarding lol.                                                                                
0,Tue Apr 07 00:13:16 PDT 2009,  babyhoney73,after 2am and i'm still sniffling and sneezing. can't sleep. morning is going to come way too early                            
0,Tue Apr 07 00:13:20 PDT 2009,  Mina_Minaa,these guys who is Bill Gates's associates makes me feel like I know nothing!!! I don't even know my name now                    
0,Tue Apr 07 00:13:23 PDT 2009,  AcmePhoto,Oh no!!!!!!!!!!!!! @AzPPA just sent email for State convention...May 17-18 &amp there was Papyrus all over it. Sad b/c I wanted to at
0,Tue Apr 07 00:13:26 PDT 2009,  janislim,@pelf81 but work is demanding for so much more                                                                                    
0,Tue Apr 07 00:13:36 PDT 2009,  christeeze,watching greek. cant believe its the last day ill see you guys.  june 20.... ahh.                                               
0,Tue Apr 07 00:13:44 PDT 2009,  CamHoplater,Is back at the cabbins  Ew!                                                                                                    
0,Tue Apr 07 00:13:47 PDT 2009,  arpik,terrified by the news from Italy  http://tinyurl.com/dhdpne                                                                          
0,Tue Apr 07 00:13:49 PDT 2009,  bondibeachgirl,@lili_marlene Ohh that sux                                                                                                  
0,Tue Apr 07 00:13:53 PDT 2009,  ItzherS0le,@brainiacmathew i know!  and im on spring break                                                                                 
0,Tue Apr 07 00:13:53 PDT 2009,  firahzulkifli,is extremely hungry                                                                                                          
0,Tue Apr 07 00:13:57 PDT 2009,  MDotSmit,It's going to be a loooooooooooooooooooooooooooooooonnnnnnngggggggg night at work                                                 
0,Tue Apr 07 00:13:59 PDT 2009,  BennyDunk,@Jennchambless me neither and nobody is awake... NOBODY. I'm drunk and alone                                                     
0,Tue Apr 07 00:14:03 PDT 2009,  shawna_lee,@dark_butterfly Not just you. I thought he looked paler too  Probably from drama filming. Jun looks healthier than ever though. 
0,Tue Apr 07 00:14:05 PDT 2009,  sayhellojuliet,.. sad to hear about the discovery of the little girl from Tracy. Her poor family                                           
0,Tue Apr 07 00:14:05 PDT 2009,  AasianBbarbie,just what am I supposed to think?                                                                                            
0,Tue Apr 07 00:15:01 PDT 2009,  DaveP_Twit,Why do I keep working for places that DON'T do the Cycle2Work scheme. 15% disc at Halfauds is good enough.                      
0,Tue Apr 07 00:15:06 PDT 2009,  iamluc,In office doing irritating work for the worst client i've ever had. You cant choose your project if ur an employee.                 
0,Tue Apr 07 00:15:16 PDT 2009,  lauraamalone,at wye river.. It's really cold! This internet is really expensive                                                            
0,Tue Apr 07 00:15:18 PDT 2009,  Abieeee,Jammed my finger and it hurts really badly.                                                                                        
0,Tue Apr 07 00:15:25 PDT 2009,  ffmusicdj,DAMN- my PC has COMPLETELY given out  this sucks ...                                                                             
0,Tue Apr 07 00:15:42 PDT 2009,  julianmummery,I just let my EverQuest 2 subscription lapse. Just don't play it anymore. Don't have the time                                
0,Tue Apr 07 00:15:44 PDT 2009,  jfergie84,had a flu shot at work now my arm hurts                                                                                          
0,Tue Apr 07 00:15:53 PDT 2009,  BEAUXDACIOUS,@heidimontag I love the hills but I missed the show tonight                                                                   
0,Tue Apr 07 00:15:53 PDT 2009,  poisonfruitloop,@JesMayhemWA Still trying to sell the prelude?                                                                             
0,Tue Apr 07 00:15:57 PDT 2009,  bumbers,@katsun At this point I'm trying to remain optimistic that it won't be as delayed as Live365 but it's getting harder each day      
0,Tue Apr 07 00:16:00 PDT 2009,  joshslifestream,Twitter is down?                                                                                                           
0,Tue Apr 07 00:16:04 PDT 2009,  dirrtyxx,@Kal_Penn OMG I am so mad! You were my favorite character  I'll miss 'you'                                                        
0,Tue Apr 07 00:16:09 PDT 2009,  linkinpark95033,Wishes David Cook was coming to phoenix  trying to figure out a way to get to San diego on June 18th to see him.... I'm obsessed
0,Tue Apr 07 00:16:11 PDT 2009,  Brozzy,ill make fresh start.. i promise...    xtra sad puppy face...                                                                       
0,Tue Apr 07 00:16:16 PDT 2009,  OscarTG,A beautiful morning - the sun is shining the birds are singing I've just been playing Mousetrap with the kids... damn now work     
0,Tue Apr 07 00:16:17 PDT 2009,  Lis311,@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos but I lost almost all comments 
0,Tue Apr 07 00:16:25 PDT 2009,  becjee,@thisisguan                                                                                                                         
0,Tue Apr 07 00:16:34 PDT 2009,  tutanrhamon,Tuesday is a raining day again                                                                                                 
0,Tue Apr 07 00:16:34 PDT 2009,  lana1711,Has a huge headache but gotta go to work                                                                                          
0,Tue Apr 07 00:16:36 PDT 2009,  Cezzadwen,@ACTinglikeamama Oh you have a recipe for gyros? I developed an addiction in Germany and haven't been able to find any I like in Aus.
0,Tue Apr 07 00:16:40 PDT 2009,  twitt_twattery,Still feel feckin arseholed...a sign of old age me thinks                                                                   
0,Tue Apr 07 00:16:41 PDT 2009,  mzoraida,@SukottoXD I saw ice in the rain today. Not quite snow but frozen water nonetheless.                                              
0,Tue Apr 07 00:16:42 PDT 2009,  lindsayevans,@charp I was being all nerdy &amp thinking they could help me with my Metropolitan Area Network                               
0,Tue Apr 07 00:16:50 PDT 2009,  brea16,tired but cant sleep.............                                                                                                   
0,Tue Apr 07 00:16:59 PDT 2009,  HoLLyWooDAiNTi,@JBeauty lol   GOODNIGHT                                                                                                    
0,Tue Apr 07 00:17:02 PDT 2009,  Husain_Nemer,I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad 
0,Tue Apr 07 00:17:11 PDT 2009,  smabbi,Someone needs to give this baby a home!!! I would but it's a bit too soon  http://tinyurl.com/dzbppd                                
0,Tue Apr 07 00:17:19 PDT 2009,  badgirlbritt,In bed. Finally!  Long day tomorrow                                                                                           
0,Tue Apr 07 00:17:20 PDT 2009,  LCornman,Cant sleep. Ugh. If this is going to be a trend i.ll need to find something to do with my wakeful night hours. Read? Learn a language? 
0,Tue Apr 07 00:17:20 PDT 2009,  momentbymoment1,Airlie is  sick   and now Mason is sick Too. He is going to miss his school disco                                          
0,Tue Apr 07 00:17:23 PDT 2009,  Layla_Robinson,Our trip has been canceled. See the latest blog post for info  http://kiwinova.blogspot.com/                                
0,Tue Apr 07 00:17:26 PDT 2009,  gregacious,Just saw 1 little and 1 huge stingray in foot-deep water off catseye beach at low tide. No turtles yet.                         
0,Tue Apr 07 00:17:29 PDT 2009,  shenrick,Have to update my picture cos I look old and fat.  Oh I am old and fat  playing badminton is not working on weight                
0,Tue Apr 07 00:17:32 PDT 2009,  team222badbrad,Just saw some snow flakes                                                                                                   
0,Tue Apr 07 00:17:34 PDT 2009,  babyhoney73,lol honeybaby i sound like a ny-quil commercial. that word only looks right with a green background. i want to sleep but i can't 
0,Tue Apr 07 00:17:36 PDT 2009,  Jared64,Feeling soree bad idea to go running when your sick                                                                                
0,Tue Apr 07 00:17:38 PDT 2009,  christeeeny,T___T need more sleep but my body wont let me  so i will draw instead  &lt3                                                    
0,Tue Apr 07 00:17:39 PDT 2009,  Deb84,@30SECONDSTOMARS: Thank's for your prayers these days are very difficults                                                            
0,Tue Apr 07 00:17:41 PDT 2009,  Second_Advent,@vanidosa27 What's wrong? why do you need an inhaler? I didn't even know you were sick  Hope you start feeling better        
0,Tue Apr 07 00:17:42 PDT 2009,  Jetske1977,@eri74 Goodmorning!  hahaha let me guess .... CB? hahaha me not                                                                 
0,Tue Apr 07 00:17:43 PDT 2009,  rynequin,Doesn't know why but is feeling very down. And a trip to the gym didn't help                                                      
0,Tue Apr 07 00:17:44 PDT 2009,  amydunnit,Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick                                  
0,Tue Apr 07 00:17:47 PDT 2009,  CaitlinInStIves,Taking Angus for a check-up today. I always quietly dread it but this time he's poorly so I know the lung function tests will be 
0,Tue Apr 07 00:17:48 PDT 2009,  valtan29,@grahamcracker  If only you were working in the Melbourne Victoria Police Department or the Melbourne City Cabs.                  
0,Tue Apr 07 00:17:48 PDT 2009,  88claytions,doing homework...                                                                                                              
0,Tue Apr 07 00:17:53 PDT 2009,  SkaiKang,has realized that twitter is getting more attention from her mama then she is....hahaha  LAME!                                    
0,Tue Apr 07 00:17:58 PDT 2009,  hayles,@m0nkfish Eww. Hershys kisses are ok but not amazing                                                                                
0,Tue Apr 07 00:18:04 PDT 2009,  justnikkii,whoa im super hungry  Life cereal w/granola &amp raspberries is calling my name                                                 
0,Tue Apr 07 00:18:09 PDT 2009,  amberleyx,wants to go to easterfest                                                                                                        
0,Tue Apr 07 00:18:11 PDT 2009,  blondeelocks,Really let down by gossip girl...it's all I have to make my Mondays good and all they give are reruns...                      
0,Tue Apr 07 00:18:29 PDT 2009,  MiaLotta,am trying to fit all my stuff in a tiny bag so i can take it on as hand luggage. dont think its gonna work                        
0,Tue Apr 07 00:18:32 PDT 2009,  bronte_saurus,@sunky being a grown up is horrid isn't it                                                                                   
0,Tue Apr 07 00:18:35 PDT 2009,  Weebeasty,@SEAF2009 I am strongly considering improvising. I missed last year I was so sick.                                               
0,Tue Apr 07 00:18:36 PDT 2009,  tomux,@innocentdrinks COKE!? 20% minority stake? Really? Not April Fool? Can you give it back? So depressing. You were a favourite brand. Sad 
0,Tue Apr 07 00:18:37 PDT 2009,  Trudence,has just said goodbye to her hubby who is off globe trotting away                                                                 
0,Tue Apr 07 00:18:42 PDT 2009,  khanhlnq,@ChauV I has so many things to do                                                                                                 
0,Tue Apr 07 00:18:46 PDT 2009,  prasannathani,@bkGirlFriday dude it snowed here today...cant imagine the weather in hawaii right now                                       
0,Tue Apr 07 00:18:52 PDT 2009,  feeebiy,updating my myspace profile i need more followers coz its a bit sad only to have one                                               
0,Tue Apr 07 00:18:53 PDT 2009,  AasianBbarbie,when you read my updates blogspot bulletin on myspace etc. You could just figure it out on your own. I don't care            
0,Tue Apr 07 00:18:56 PDT 2009,  supergirlnancy,@thelmarockz thelma I can't see shiz I see blank and me and u comments                                                      
0,Tue Apr 07 00:19:01 PDT 2009,  mistac,Back at :work have to go to ::Zeist in a minute. But want to stay here to do some work                                              
0,Tue Apr 07 00:19:02 PDT 2009,  TwiceNightly,I thought you could buy Silent Hill for the PSP on the PS Store? I can't find it anywhere?                                    
0,Tue Apr 07 00:19:02 PDT 2009,  strategist_X,Doing my taxes. Not in the best mood because of this                                                                          
0,Tue Apr 07 00:19:07 PDT 2009,  StellyJ,I am not a fan of sleeping alone  baby boo                                                                                         
0,Tue Apr 07 00:19:07 PDT 2009,  LilaiPiolin,I NEVER THOUGHT THAT I COULD  HATE SOMBODY BUT I REALLY HATE YOU �TOBE D....� I ONLY GAVE YOU ALL OF MY LOVE AND YOU  PAY ME SO BAD
0,Tue Apr 07 00:19:09 PDT 2009,  mcsteph94,@tommcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset ='( lol..a msg would make up 4 
0,Tue Apr 07 00:19:13 PDT 2009,  mizcupcakekid,Going to sleep now. Johnny just died on the OC.                                                                              
0,Tue Apr 07 00:19:16 PDT 2009,  jennychoi,again with the fucked sleep... ive decided to go do homework instead                                                             
0,Tue Apr 07 00:19:23 PDT 2009,  ramdomthoughts,@OscarTG Morning. No sun here unfortunately                                                                                 
0,Tue Apr 07 00:19:30 PDT 2009,  Send2george,I need a holiday  only one day off this year.                                                                                  
0,Tue Apr 07 00:19:35 PDT 2009,  kulit,@stephenkruiser sorry to hear about your dog.                                                                                        
0,Tue Apr 07 00:19:35 PDT 2009,  Rioter,@trash_kitten  solution will be found!                                                                                              
0,Tue Apr 07 00:19:36 PDT 2009,  Blobby101,Got to do Spanish revision today                                                                                                 
0,Tue Apr 07 00:19:41 PDT 2009,  justtwig,has a cold from playing outside yesterday                                                                                         
0,Tue Apr 07 00:19:42 PDT 2009,  abbeeey,why does stik-o have to be chocolate?!                                                                                             
0,Tue Apr 07 00:19:42 PDT 2009,  Colsi,I need SIMS 3. Gaah!                                                                                                                 
0,Tue Apr 07 00:19:55 PDT 2009,  kiddoKayla,is listening to an awesome song but i dnt no the name but i wanna upload it on limewire!!!!!                                    
0,Tue Apr 07 00:20:05 PDT 2009,  janeybelle15,@Linda_James Im not a morning person! Never have been  prefer the night!                                                      
0,Tue Apr 07 00:20:16 PDT 2009,  carlo_piana,@smaffulli correction: they don't tell you but a cert. is there. How you can use it is a different matter and without Win yet anoth
0,Tue Apr 07 00:20:17 PDT 2009,  Caprica,@ktml I think its iTunes fault I cant download it on my Mac now &quotstore busy&quot   if you got it anything awesome in the camerakit
0,Tue Apr 07 00:20:20 PDT 2009,  debbiechong,@KateriH How was the TJ dinner tonight? My freezer melted down.                                                                
0,Tue Apr 07 00:20:20 PDT 2009,  kkjordan,@martiy ouchies.    have a good day .......and goodnight @SuperTim.                                                               
0,Tue Apr 07 00:20:22 PDT 2009,  lindseyviloria,@geoffmartinez youre going to be in mexico on easter?  why?                                                                 
0,Tue Apr 07 00:20:26 PDT 2009,  suberunker,Early Twitter Buzz: Star Trek Has Secret Premiere in Austin - http://is.gd/r9vr Holy crap! Wish I was there...                  
0,Tue Apr 07 00:20:32 PDT 2009,  jwhou,i think i'm getting sick.                                                                                                            
0,Tue Apr 07 00:20:36 PDT 2009,  stacygemina,happy birthday jaime. loveyou&lt3.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. plea
0,Tue Apr 07 00:20:45 PDT 2009,  florermisslove,revising my essay and talking to my hubby on aim                                                                            
0,Tue Apr 07 00:20:53 PDT 2009,  smashleeca,@LizDinkel lol I figured as much...but you never know. We don't talk anymore maybe you became easily offended...                
0,Tue Apr 07 00:20:52 PDT 2009,  Smallshinyant,traffic not as bad as normal so super early for meeting                                                                      
0,Tue Apr 07 00:20:53 PDT 2009,  marthaFRESH,yo that was hella weird my twitter got deleted                                                                                 
0,Tue Apr 07 00:20:54 PDT 2009,  MoniqueMay,They don't get hyphy on the east coast  ...even to E40                                                                          
0,Tue Apr 07 00:20:55 PDT 2009,  robcthegeek,Perfectly ripe and fresh banana goes in the bag.. Arrive at office it looks like it has been hit by a freight train. Poor banana 
0,Tue Apr 07 00:20:57 PDT 2009,  sabbygee20,home. mc. bored. missing him. who? him  sigh. im bored. tadi exam &amp was okay. thursday lagi exam. gaaaaaaaaaaaaaahhh!        
0,Tue Apr 07 00:21:02 PDT 2009,  hollywood_sign,rufus rufus rufus! Bloody Brillaint!!!! Shame my mum is such a miserable crab or i could liten to him while i work          
0,Tue Apr 07 00:21:00 PDT 2009,  maddykittun,me and @maddeh are so in sync that both of our stummics hurt right now                                                         
0,Tue Apr 07 00:21:00 PDT 2009,  UlTrAViOlEtlArI,studying commerce  how am i suppose to remember so much????                                                                
0,Tue Apr 07 00:21:03 PDT 2009,  tresa_ita,....it's just fever...                                                                                                           
0,Tue Apr 07 00:21:06 PDT 2009,  habitants,cuz like troybolton is the hottiemcsuperbob. omfgz. my nail buds  - cries -                                                      
0,Tue Apr 07 00:21:15 PDT 2009,  penqueen,Arghh! My hands are itchy!! Could it be that on top of my 'alergy' to beef I also cannot eat chicken no more??                    
0,Tue Apr 07 00:21:22 PDT 2009,  donalyza,I cant sleep. Missing the person I love most for the past 7yrs of my life. If only...                                             
0,Tue Apr 07 00:21:24 PDT 2009,  SimonFilmer,Time to get me ass in gear and start the day                                                                                   
0,Tue Apr 07 00:21:28 PDT 2009,  ValkyrieOne,Should really go to sleep so i can get up early tomorrow (well today now)                                                      
0,Tue Apr 07 00:21:33 PDT 2009,  reedbraden,Fairly certain I have the flu.                                                                                                  
0,Tue Apr 07 00:21:35 PDT 2009,  salvadylan,I'm going to put myself out of this misery and go to freakin bed.  Ugh                                                          
0,Tue Apr 07 00:21:52 PDT 2009,  Sucalakafufu,is again in the math lab                                                                                                      
0,Tue Apr 07 00:21:53 PDT 2009,  J_Moneyy,i don't wanna leave CO! 4:15 am is coming too soon!!                                                                              
0,Tue Apr 07 00:21:58 PDT 2009,  emmaketurah,@brightillusions  only one to fill that position. They've just tightened our borders or something  Which sucks I want you to move he
0,Tue Apr 07 00:22:02 PDT 2009,  balmain_belle,Where the magic happens every month LOL Sophia did a terrific job as usual! What am I gonna have for dinner?  http://twitpic.com/2
0,Tue Apr 07 00:22:07 PDT 2009,  jtmal0723,@jmielcarz send some of that warmness my way.... it's cold                                                                       
0,Tue Apr 07 00:22:10 PDT 2009,  CassetteCoast,Power to levitate?.... still negative.                                                                                       
0,Tue Apr 07 00:22:28 PDT 2009,  xallthatjazzx,Trying really hard not to get sick from all of the stuff I just took to get rid of my cough.                                 
0,Tue Apr 07 00:22:31 PDT 2009,  momokitty,back from the casino a big fat loser!                                                                                            
0,Tue Apr 07 00:22:36 PDT 2009,  Damn_Knit_Blast,Even a four day week seems too long  I want to stay in bed!                                                                
0,Tue Apr 07 00:22:40 PDT 2009,  giventofly_0,@theajp Glad you enjoyed it mate. Any more gigs lined up in the near future? None on the horizon for me at the mo             
0,Tue Apr 07 00:22:43 PDT 2009,  katc84,isnt feelin 100% 2day                                                                                                               
0,Tue Apr 07 00:22:40 PDT 2009,  sebby_peek,going to watch julian play bball. i want phoebe                                                                                 
0,Tue Apr 07 00:22:52 PDT 2009,  nutsjel,@DuncanMacrae hmmm well good luck with that.....                                                                                   
0,Tue Apr 07 00:23:04 PDT 2009,  _maise_,just got a denied letter from bazaar bizarre. sad. i was looking forward to a road trip to be a vendor there                       
0,Tue Apr 07 00:23:25 PDT 2009,  Ailsa_Brown,Now even more annoyed with Bones. I would have preferred the gratuitous grossness. Poor Angela                                 
0,Tue Apr 07 00:23:26 PDT 2009,  studyaust,@OnlineMigration me too! although im still going  hehe                                                                           
0,Tue Apr 07 00:23:27 PDT 2009,  twolley,I am layin in bed @ 3am cos my tummy is beatboxn so bd so I hd 2 wake up. can't eat. Unburnable calories nt gd for my &quotabs&quot I a
0,Tue Apr 07 00:23:32 PDT 2009,  LennyMB,Bed... Work in am                                                                                                                  
0,Tue Apr 07 00:23:34 PDT 2009,  frkndork,No rain please                                                                                                                    
0,Tue Apr 07 00:23:36 PDT 2009,  tickvg,@gabysslave thanks - you too! I have an essay to write                                                                              
0,Tue Apr 07 00:23:39 PDT 2009,  NeverWanderer,Fuck! Len Wein's house caught fire earlier today. The family is safe but they lost their dog.                                
0,Tue Apr 07 00:23:41 PDT 2009,  innocuous08,thinks factorial designs are going to be the death of my test &quotA&quot.  Who comes up with this confusing &quotmathy&quot stuf
0,Tue Apr 07 00:23:42 PDT 2009,  lee_milton,@schnicklefritz OMG! I have the same problem! I lent it to someone and they never gave it back!!!                               
0,Tue Apr 07 00:23:49 PDT 2009,  lindseykanno,@friendlypharm  too bad it's true for the most part                                                                           
0,Tue Apr 07 00:23:49 PDT 2009,  SoEdith,@THEcamacho danm I wanted to hear that studying sucks                                                                              
0,Tue Apr 07 00:23:54 PDT 2009,  MAGGIECHICKEN,YAY hannah montanas on disney channel fun ......NOT                                                                          
0,Tue Apr 07 00:23:57 PDT 2009,  alanajaynee,all the photos i try to upload are too big                                                                                     
